       0.000 	 0.950153 	 0.036081 
   20000.000 	 0.950036 	 0.039533 
   40000.000 	 0.940156 	 0.043506 
   60000.000 	 0.953211 	 0.040417 
   80000.000 	 0.951268 	 0.045643 
  100000.000 	 0.949929 	 0.041931 
  120000.000 	 0.954730 	 0.040175 
  140000.000 	 0.961950 	 0.036836 
  160000.000 	 0.968639 	 0.028323 
  180000.000 	 0.968276 	 0.034486 
  200000.000 	 0.973374 	 0.023111 
  220000.000 	 0.969369 	 0.028822 
  240000.000 	 0.972339 	 0.026932 
  260000.000 	 0.973062 	 0.028743 
  280000.000 	 0.972862 	 0.030364 
  300000.000 	 0.968276 	 0.031496 
  320000.000 	 0.972304 	 0.027511 
  340000.000 	 0.977521 	 0.025857 
  360000.000 	 0.979546 	 0.023784 
  380000.000 	 0.979148 	 0.023131 
  400000.000 	 0.978803 	 0.028682 
  420000.000 	 0.976210 	 0.032440 
  440000.000 	 0.985280 	 0.014254 
  460000.000 	 0.976714 	 0.028553 
  480000.000 	 0.977924 	 0.027852 
  500000.000 	 0.979089 	 0.025944 
  520000.000 	 0.983664 	 0.020725 
  540000.000 	 0.984714 	 0.022131 
  560000.000 	 0.982095 	 0.021629 
  580000.000 	 0.980531 	 0.023426 
  600000.000 	 0.982244 	 0.025172 
  620000.000 	 0.984113 	 0.021380 
  640000.000 	 0.986697 	 0.015535 
  660000.000 	 0.984900 	 0.013391 
  680000.000 	 0.983670 	 0.017067 
  700000.000 	 0.988545 	 0.012238 
  720000.000 	 0.988296 	 0.017192 
  740000.000 	 0.990214 	 0.018024 
  760000.000 	 0.988350 	 0.023041 
  780000.000 	 0.987561 	 0.016517 
  800000.000 	 0.986096 	 0.018519 
  820000.000 	 0.991909 	 0.011610 
  840000.000 	 0.987609 	 0.010618 
  860000.000 	 0.989150 	 0.015607 
  880000.000 	 0.991985 	 0.012160 
  900000.000 	 0.991573 	 0.011749 
  920000.000 	 0.985930 	 0.025353 
  940000.000 	 0.988156 	 0.018302 
  960000.000 	 0.987291 	 0.019473 
  980000.000 	 0.992835 	 0.007796 
 1000000.000 	 0.991978 	 0.009274 
 1020000.000 	 0.992062 	 0.009965 
 1040000.000 	 0.989670 	 0.012495 
 1060000.000 	 0.991199 	 0.010164 
 1080000.000 	 0.991729 	 0.011168 
 1100000.000 	 0.989388 	 0.020725 
 1120000.000 	 0.991699 	 0.012897 
 1140000.000 	 0.991797 	 0.006501 
 1160000.000 	 0.989561 	 0.009851 
 1180000.000 	 0.990367 	 0.008559 
 1200000.000 	 0.989035 	 0.017534 
 1220000.000 	 0.989271 	 0.015836 
 1240000.000 	 0.991287 	 0.010394 
 1260000.000 	 0.988977 	 0.008417 
 1280000.000 	 0.991715 	 0.010366 
 1300000.000 	 0.990195 	 0.013563 
 1320000.000 	 0.993024 	 0.009620 
 1340000.000 	 0.993686 	 0.012827 
 1360000.000 	 0.992487 	 0.019047 
 1380000.000 	 0.990606 	 0.016040 
 1400000.000 	 0.986939 	 0.016007 
 1420000.000 	 0.990144 	 0.010824 
 1440000.000 	 0.993295 	 0.006489 
 1460000.000 	 0.993419 	 0.005967 
 1480000.000 	 0.993603 	 0.008218 
 1500000.000 	 0.995605 	 0.007940 
 1520000.000 	 0.991360 	 0.009434 
 1540000.000 	 0.994073 	 0.009674 
 1560000.000 	 0.990648 	 0.012512 
 1580000.000 	 0.994345 	 0.004713 
 1600000.000 	 0.992848 	 0.007839 
 1620000.000 	 0.990804 	 0.011009 
 1640000.000 	 0.991433 	 0.012522 
 1660000.000 	 0.990970 	 0.010776 
 1680000.000 	 0.993785 	 0.008380 
 1700000.000 	 0.992245 	 0.010131 
 1720000.000 	 0.991318 	 0.013483 
 1740000.000 	 0.993803 	 0.007282 
 1760000.000 	 0.994437 	 0.006349 
 1780000.000 	 0.988782 	 0.011946 
 1800000.000 	 0.993082 	 0.008983 
 1820000.000 	 0.993261 	 0.008788 
 1840000.000 	 0.988092 	 0.011938 
 1860000.000 	 0.993157 	 0.012916 
 1880000.000 	 0.993392 	 0.013934 
 1900000.000 	 0.992231 	 0.009030 
 1920000.000 	 0.993257 	 0.009322 
 1940000.000 	 0.991954 	 0.008507 
 1960000.000 	 0.996423 	 0.005117 
 1980000.000 	 0.994172 	 0.012759 
 2000000.000 	 0.991147 	 0.009735 
 2020000.000 	 0.993490 	 0.010894 
 2040000.000 	 0.993478 	 0.006044 
 2060000.000 	 0.995016 	 0.009237 
 2080000.000 	 0.994479 	 0.010503 
 2100000.000 	 0.993370 	 0.010302 
 2120000.000 	 0.991239 	 0.009860 
 2140000.000 	 0.993957 	 0.010259 
 2160000.000 	 0.993030 	 0.009352 
 2180000.000 	 0.994952 	 0.009581 
 2200000.000 	 0.996052 	 0.003747 
