       0.000 	    0.760 	       34 	       56 	       10 	        0 	        0 	        0 	        0
    2000.000 	    0.780 	       33 	       56 	       11 	        0 	        0 	        0 	        0
    4000.000 	    0.820 	       32 	       54 	       14 	        0 	        0 	        0 	        0
    6000.000 	    0.820 	       33 	       52 	       15 	        0 	        0 	        0 	        0
    8000.000 	    0.860 	       31 	       52 	       17 	        0 	        0 	        0 	        0
   10000.000 	    0.880 	       30 	       52 	       18 	        0 	        0 	        0 	        0
   12000.000 	    0.880 	       30 	       52 	       18 	        0 	        0 	        0 	        0
   14000.000 	    0.920 	       28 	       52 	       20 	        0 	        0 	        0 	        0
   16000.000 	    0.920 	       28 	       52 	       20 	        0 	        0 	        0 	        0
   18000.000 	    0.940 	       27 	       52 	       21 	        0 	        0 	        0 	        0
   20000.000 	    0.940 	       27 	       52 	       21 	        0 	        0 	        0 	        0
   22000.000 	    0.980 	       26 	       50 	       24 	        0 	        0 	        0 	        0
   24000.000 	    1.000 	       24 	       52 	       24 	        0 	        0 	        0 	        0
   26000.000 	    1.020 	       24 	       50 	       26 	        0 	        0 	        0 	        0
   28000.000 	    1.020 	       24 	       50 	       26 	        0 	        0 	        0 	        0
   30000.000 	    1.040 	       22 	       52 	       26 	        0 	        0 	        0 	        0
   32000.000 	    1.060 	       23 	       50 	       25 	        2 	        0 	        0 	        0
   34000.000 	    1.100 	       22 	       48 	       28 	        2 	        0 	        0 	        0
   36000.000 	    1.120 	       21 	       49 	       27 	        3 	        0 	        0 	        0
   38000.000 	    1.100 	       22 	       48 	       28 	        2 	        0 	        0 	        0
   40000.000 	    1.200 	       19 	       49 	       25 	        7 	        0 	        0 	        0
   42000.000 	    1.200 	       20 	       47 	       26 	        7 	        0 	        0 	        0
   44000.000 	    1.260 	       17 	       48 	       27 	        8 	        0 	        0 	        0
   46000.000 	    1.280 	       16 	       48 	       28 	        8 	        0 	        0 	        0
   48000.000 	    1.300 	       15 	       48 	       29 	        8 	        0 	        0 	        0
   50000.000 	    1.340 	       12 	       50 	       30 	        8 	        0 	        0 	        0
   52000.000 	    1.400 	        9 	       50 	       33 	        8 	        0 	        0 	        0
   54000.000 	    1.480 	        5 	       50 	       37 	        8 	        0 	        0 	        0
   56000.000 	    1.480 	        8 	       45 	       38 	        9 	        0 	        0 	        0
   58000.000 	    1.540 	        8 	       41 	       40 	       11 	        0 	        0 	        0
   60000.000 	    1.580 	        6 	       42 	       40 	       12 	        0 	        0 	        0
   62000.000 	    1.600 	        7 	       38 	       43 	       12 	        0 	        0 	        0
   64000.000 	    1.620 	        7 	       40 	       38 	       14 	        1 	        0 	        0
   66000.000 	    1.700 	        6 	       35 	       43 	       15 	        1 	        0 	        0
   68000.000 	    1.760 	        5 	       33 	       44 	       17 	        1 	        0 	        0
   70000.000 	    1.760 	        7 	       30 	       44 	       18 	        1 	        0 	        0
   72000.000 	    1.680 	        9 	       33 	       40 	       17 	        1 	        0 	        0
   74000.000 	    1.740 	        7 	       32 	       42 	       18 	        1 	        0 	        0
   76000.000 	    1.780 	        5 	       31 	       45 	       19 	        0 	        0 	        0
   78000.000 	    1.880 	        6 	       26 	       44 	       22 	        2 	        0 	        0
   80000.000 	    1.960 	        7 	       19 	       47 	       25 	        2 	        0 	        0
   82000.000 	    2.020 	        6 	       20 	       43 	       29 	        1 	        1 	        0
   84000.000 	    2.100 	        5 	       17 	       47 	       26 	        4 	        1 	        0
   86000.000 	    2.220 	        2 	       17 	       47 	       26 	        7 	        1 	        0
   88000.000 	    2.200 	        5 	       14 	       45 	       29 	        6 	        1 	        0
   90000.000 	    2.220 	        3 	       20 	       37 	       33 	        6 	        1 	        0
   92000.000 	    2.280 	        7 	       11 	       37 	       38 	        6 	        1 	        0
   94000.000 	    2.360 	        4 	       12 	       37 	       39 	        7 	        1 	        0
   96000.000 	    2.320 	        4 	       15 	       38 	       33 	        8 	        2 	        0
   98000.000 	    2.420 	        3 	       12 	       38 	       36 	        9 	        2 	        0
  100000.000 	    2.560 	        3 	        8 	       36 	       39 	       11 	        3 	        0
  102000.000 	    2.540 	        2 	        9 	       41 	       32 	       13 	        3 	        0
  104000.000 	    2.600 	        3 	        7 	       36 	       37 	       15 	        2 	        0
  106000.000 	    2.580 	        3 	       11 	       30 	       40 	       13 	        3 	        0
  108000.000 	    2.660 	        2 	       10 	       31 	       38 	       15 	        4 	        0
  110000.000 	    2.760 	        3 	        4 	       32 	       40 	       17 	        4 	        0
  112000.000 	    2.800 	        2 	        7 	       25 	       45 	       17 	        4 	        0
