       0.000 	    0.000 	      100 	        0 	        0 	        0 	        0 	        0 	        0
   20000.000 	    0.040 	       96 	        4 	        0 	        0 	        0 	        0 	        0
   40000.000 	    0.120 	       88 	       12 	        0 	        0 	        0 	        0 	        0
   60000.000 	    0.260 	       75 	       24 	        1 	        0 	        0 	        0 	        0
   80000.000 	    0.480 	       56 	       40 	        4 	        0 	        0 	        0 	        0
  100000.000 	    0.700 	       39 	       53 	        7 	        1 	        0 	        0 	        0
  120000.000 	    0.760 	       36 	       53 	       10 	        1 	        0 	        0 	        0
  140000.000 	    0.880 	       33 	       47 	       19 	        1 	        0 	        0 	        0
  160000.000 	    1.000 	       28 	       45 	       26 	        1 	        0 	        0 	        0
  180000.000 	    1.060 	       26 	       44 	       28 	        2 	        0 	        0 	        0
  200000.000 	    1.140 	       24 	       41 	       32 	        3 	        0 	        0 	        0
  220000.000 	    1.180 	       22 	       41 	       34 	        3 	        0 	        0 	        0
  240000.000 	    1.200 	       23 	       40 	       31 	        6 	        0 	        0 	        0
  260000.000 	    1.260 	       19 	       42 	       33 	        6 	        0 	        0 	        0
  280000.000 	    1.320 	       17 	       40 	       37 	        6 	        0 	        0 	        0
  300000.000 	    1.340 	       17 	       39 	       37 	        7 	        0 	        0 	        0
  320000.000 	    1.360 	       15 	       41 	       37 	        7 	        0 	        0 	        0
  340000.000 	    1.440 	       11 	       42 	       39 	        8 	        0 	        0 	        0
  360000.000 	    1.480 	       11 	       39 	       41 	        9 	        0 	        0 	        0
  380000.000 	    1.520 	        9 	       39 	       43 	        9 	        0 	        0 	        0
  400000.000 	    1.520 	       10 	       38 	       42 	       10 	        0 	        0 	        0
  420000.000 	    1.580 	       10 	       36 	       41 	       12 	        1 	        0 	        0
  440000.000 	    1.600 	        9 	       37 	       40 	       13 	        1 	        0 	        0
  460000.000 	    1.660 	        8 	       33 	       45 	       13 	        1 	        0 	        0
  480000.000 	    1.680 	        8 	       32 	       45 	       14 	        1 	        0 	        0
  500000.000 	    1.700 	        8 	       32 	       43 	       16 	        1 	        0 	        0
  520000.000 	    1.700 	        9 	       31 	       42 	       17 	        1 	        0 	        0
  540000.000 	    1.720 	        7 	       33 	       42 	       17 	        1 	        0 	        0
  560000.000 	    1.820 	        4 	       29 	       49 	       17 	        1 	        0 	        0
  580000.000 	    1.840 	        5 	       27 	       49 	       17 	        2 	        0 	        0
  600000.000 	    1.880 	        4 	       26 	       50 	       18 	        2 	        0 	        0
  620000.000 	    1.900 	        3 	       26 	       51 	       18 	        2 	        0 	        0
  640000.000 	    1.900 	        3 	       26 	       51 	       18 	        2 	        0 	        0
  660000.000 	    1.960 	        3 	       22 	       53 	       20 	        2 	        0 	        0
  680000.000 	    2.020 	        3 	       20 	       52 	       22 	        3 	        0 	        0
  700000.000 	    2.000 	        4 	       18 	       55 	       20 	        3 	        0 	        0
  720000.000 	    2.000 	        4 	       21 	       49 	       23 	        3 	        0 	        0
  740000.000 	    2.020 	        4 	       22 	       46 	       24 	        4 	        0 	        0
  760000.000 	    2.060 	        3 	       22 	       45 	       26 	        4 	        0 	        0
  780000.000 	    2.040 	        4 	       23 	       42 	       27 	        4 	        0 	        0
  800000.000 	    2.100 	        4 	       19 	       44 	       29 	        4 	        0 	        0
  820000.000 	    2.120 	        5 	       16 	       47 	       26 	        6 	        0 	        0
  840000.000 	    2.180 	        1 	       20 	       46 	       27 	        5 	        1 	        0
  860000.000 	    2.200 	        1 	       19 	       46 	       28 	        5 	        1 	        0
  880000.000 	    2.200 	        3 	       15 	       48 	       28 	        5 	        1 	        0
  900000.000 	    2.220 	        3 	       15 	       46 	       30 	        5 	        1 	        0
  920000.000 	    2.200 	        3 	       15 	       48 	       28 	        5 	        1 	        0
  940000.000 	    2.220 	        3 	       16 	       44 	       31 	        5 	        1 	        0
  960000.000 	    2.240 	        3 	       14 	       46 	       31 	        5 	        1 	        0
  980000.000 	    2.260 	        3 	       13 	       46 	       32 	        5 	        1 	        0
 1000000.000 	    2.300 	        2 	       12 	       47 	       33 	        5 	        1 	        0
 1020000.000 	    2.320 	        2 	       12 	       46 	       33 	        6 	        1 	        0
 1040000.000 	    2.360 	        2 	       11 	       44 	       36 	        6 	        1 	        0
 1060000.000 	    2.360 	        2 	       12 	       42 	       37 	        6 	        1 	        0
 1080000.000 	    2.360 	        2 	       12 	       41 	       39 	        5 	        1 	        0
 1100000.000 	    2.360 	        2 	       12 	       41 	       39 	        5 	        1 	        0
 1120000.000 	    2.360 	        2 	       12 	       41 	       39 	        5 	        1 	        0
 1140000.000 	    2.440 	        2 	       10 	       40 	       40 	        6 	        2 	        0
 1160000.000 	    2.420 	        3 	        9 	       41 	       39 	        6 	        2 	        0
 1180000.000 	    2.440 	        4 	        7 	       40 	       41 	        6 	        2 	        0
 1200000.000 	    2.440 	        4 	        7 	       40 	       41 	        6 	        2 	        0
 1220000.000 	    2.440 	        4 	        7 	       40 	       41 	        6 	        2 	        0
 1240000.000 	    2.420 	        4 	        8 	       40 	       40 	        6 	        2 	        0
 1260000.000 	    2.440 	        3 	        9 	       39 	       41 	        6 	        2 	        0
 1280000.000 	    2.460 	        3 	        8 	       39 	       42 	        6 	        2 	        0
 1300000.000 	    2.480 	        3 	        8 	       38 	       42 	        7 	        2 	        0
